stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,2.25,0,0
21Day,0.37,0,0,0,2.96,0,0.74
3Month,1.25,1.66,0.1,0.1,0.1,0.1,0.21
22Month,0.27,0.55,0,0,0,0,0.14
