stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,0,5,0,0
72hpf,0.56,15.5,2.54,0,1.13,3.38,312.85,0,8.74
21Day,0,9.62,3.33,0.37,1.48,2.22,93.24,2.59,6.29
3Month,0.1,8.11,0.1,2.08,2.18,0.42,5.2,0.73,2.91
22Month,0.14,5.88,0,2.6,1.23,0,2.32,0.68,3.14
