stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,1,0,4,0,1,0,0,1
72hpf,0,2.25,0,1.13,0.28,0.85,0,0,2.54
21Day,0,1.85,0,5.18,0.74,0.37,0,0.37,2.59
3Month,0,7.49,0.42,13.52,0.21,0.1,0,0.21,0.52
22Month,0.27,9.84,0,18.99,0.14,0.27,0.41,0,1.64
