stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0,0,0,0.85,6.2,0,0
21Day,0.74,0.74,0,1.11,0.74,37,1.48,1.11
3Month,0.1,0,0.1,0,0,0.1,0,0.1
22Month,1.09,0,0,0.14,0,0.55,0,0.14
