stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.28,0,0,0.28,1.13,0,0
21Day,0,0,0,0,0,0.37,0,0.37
3Month,1.04,0,14.25,0.31,0.1,0,0.21,0.1
22Month,0.68,0,0,0,0,0,0.14,0
