stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
3Month,0.1,20.8,1.04,0.94,0.42,0.1,0.1,0.83
22Month,0.14,3.42,0,0.41,0.14,0.14,0.14,0.82
