stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,9,0,32
72hpf,0,0,0,0,0,0,0,0.85
21Day,0.37,0,0.37,0,0,0,0,0.37
3Month,2.7,0,25.59,0.62,0.21,0,0.21,0.94
