stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,227,0,0,4,3,62,1,1,10
72hpf,7.33,1167.41,8.74,0,12.4,10.43,121.48,2.82,1.69,37.49
21Day,37,1306.05,31.45,0.37,94.72,81.4,95.09,1.48,26.27,243.45
3Month,115.46,3500.48,11.13,34.33,305.81,443.94,14.15,7.39,55.86,183.9
22Month,126.81,2623.53,5.06,6.83,102.62,91.01,14.48,40.99,13.39,103.99
