stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,7,0,8
72hpf,0,0,0,0,0.28,0.28,0,0.28
21Day,2.22,0,0,0,0,0.37,0.37,0.74
3Month,64.7,0.21,2.81,1.46,0.31,0.21,0.21,0.83
22Month,14.35,0.14,3.01,0.14,0.27,0.14,0,0.55
