stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,5,1,0,0
72hpf,0.85,0,0,1.69,1.97,0,0,0.85
21Day,4.81,0,0,3.7,2.22,0.37,0.37,0
3Month,12.27,4.06,0.42,0.42,0,0,0.21,0.73
22Month,2.6,0.96,0.55,0.14,0.41,0.82,0.14,0.14
