stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0,0.28,0,0,0,1.97,0,0,0
21Day,0,7.03,0.74,0,0,10.73,0,0,0
3Month,0.31,1.66,0,0.21,0.42,7.07,0,0.1,0.21
22Month,0.14,3.01,0,0.14,0.27,7.11,0.55,0.14,0.27
