stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,0
21Day,0,0,0.37,0,0,0,0
3Month,3.22,0.31,57.11,0.62,0,0.31,0.42
22Month,0.14,0,6.83,0,0,0,0
