stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0
72hpf,0,3.38,0,0,0,4.79,0.28,0.28
21Day,0,0.74,0,0,0,0.37,0,0
3Month,0,2.39,0.73,0,0.1,0.42,0,0
22Month,0.14,1.37,0,0.27,0,0,0,0.14
