stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,15,0,2
72hpf,0.56,0,0,0.28,0,5.36,0.28,0.85
21Day,0,0,0,0.37,0,1.11,0,1.11
3Month,0,0.83,9.47,1.56,0.1,0.1,0.21,0.1
22Month,0,0.14,0.27,0,0,0,0,0
