stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,0,8,0,2
72hpf,0.28,3.1,0.85,0,0,0.28,39.74,0,2.54
21Day,0,1.11,0.37,0,1.11,0.37,22.57,0.74,2.59
3Month,0,0.62,0,0.1,0.1,0.21,0.52,0,0.1
22Month,0,1.23,0,1.09,0,0,0.68,0,0.14
