stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.56,0,0,0,0.28,1.97,0,0
21Day,7.03,0.74,0,0,0.37,0.74,0,0.37
3Month,0.62,0,0,0,0,0,0,0.1
22Month,3.69,0,0.27,0.27,0,0,0.14,0
