stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,1
72hpf,0.28,0.56,0,0,0.85,0.28,0,0,1.41
21Day,0,0.74,0,0,2.59,4.81,0,0.37,1.85
3Month,0.1,3.02,1.14,0.73,2.7,0.31,0,0,1.98
22Month,0.14,4.65,0,0.96,0.41,0.27,0.14,0.14,0.55
