stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,0
21Day,0,0,1.85,0,0.37,0,0,0
3Month,1.25,0.1,10.51,0,0.21,0,0.31,0.21
22Month,1.64,0.55,7.65,0.14,0,0.14,0,0.14
