stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,41,558,14,0,361,252,3894,41,8,509
72hpf,60.03,1258.45,124.29,3.38,114.99,315.11,3577.78,76.38,55.81,848.93
21Day,47.36,2763.8,681.89,8.14,690.03,598.27,1912.09,5.92,195.35,1750.78
3Month,40.98,3612.41,27.98,285.21,782.21,125.44,91.74,3.74,98.71,293.22
22Month,63,3876.88,27.6,51.38,975.54,48.78,156.6,178.87,65.87,192.95
