stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,1,1,10,0,0
72hpf,0,7.05,0.28,0.28,0,0.56,10.15,0,1.13
21Day,0,35.52,1.11,0,1.11,1.11,4.44,2.22,1.11
3Month,0.21,31.52,0,18.93,1.46,5.41,1.87,1.66,0.73
22Month,0,6.01,0,1.37,0.27,0,0,0.14,0.55
