stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0.37,0,0,4.81,0,0.74,0,0.37
3Month,1.98,0.31,0.31,29.44,0.1,0.1,0.1,0.31
22Month,1.64,0.14,0,17.08,0.14,0,0.27,0.41
