stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,5,15,1,0,5,2,188,0,24
72hpf,0.28,8.17,0.28,0,0.28,1.97,49.04,0.28,9.3
21Day,0.37,4.44,0.74,0,2.22,3.33,12.95,0,9.25
3Month,0,3.12,0,2.6,0.73,0.1,0,0,0.62
22Month,0,0.55,0,0,0,0,0,0.14,0
