stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,1,0,0,0
72hpf,0,0.28,0,0,0,0.28,0,0,0
21Day,0,5.92,0,0.74,0,0.37,0,0,0
3Month,0,0.94,0.21,0.31,0.1,0,0,0.1,0.21
22Month,0.14,3.01,0,0.96,0.27,0,0.14,0,0.27
