stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,1
72hpf,0,7.89,0,0.28,0,16.63,0,0,2.54
21Day,0,1.48,0,0.37,1.11,15.17,0,0.74,2.22
3Month,0,0.52,0.1,0.21,0.1,0.1,0,0,0.52
22Month,0.14,2.05,0.41,0.27,0.27,0.68,0.68,0.14,0.96
