stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0,0,0,0.56,0
21Day,0,0.37,0,0,0
3Month,1.56,7.39,0.52,0.21,0.1
22Month,0.14,0.55,0,0,0
