stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.28,0,0,0,0,7.05,0,1.41
21Day,0,0,0,0,0.37,5.92,0,2.96
3Month,0.73,0.1,0.21,0.42,0,0.73,0,0.52
22Month,0.68,0,0.27,0,0,0.82,0.14,0.27
