stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,0,2
72hpf,0,0,0,0.85,0,0,1.41
21Day,0,0,0,0,0,0.37,1.85
3Month,0,0.1,0.1,0,0,0,0.94
22Month,0.14,0.27,0,0,0,0,0
