stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,3,1,0,0,0
72hpf,0,0.85,0,0,16.63,1.97,0,0,0
21Day,0,0.37,0.37,0,3.33,0.74,0,0,0
3Month,0,2.08,1.56,0.52,0,0,0,0.21,0.42
22Month,0.14,9.02,0.14,0.96,0.27,0,0.14,0,0.96
