stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,0,0.28,0,0
21Day,4.44,0.37,0,0,0,1.48,0,0,0.37
3Month,110.78,0.21,0.21,2.5,0.94,0.42,0.1,2.08,0.83
22Month,27.47,0.14,0,0.14,0.14,0,0.14,0,0.41
