stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.28,0,0,0,0,3.38,0.28,0.56
21Day,2.22,0.37,0,0.74,0.37,3.33,0.37,3.33
3Month,0.42,0,0.52,0,0,0,0,0
22Month,1.37,0,0.14,0.82,0,0,0,0.14
