stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,9,0,1
72hpf,0,0.28,0,0,0,0,4.23,0,0.56
21Day,0,1.48,3.33,0,1.11,0.37,1.85,0,1.48
3Month,0.1,3.85,0.1,1.56,1.25,0.62,0.1,0,0.62
22Month,0,1.91,0,0.14,0.41,0,0,0.14,0.14
