stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12,0,0,6,0,0,0,0,0
72hpf,4.51,0,0,0.56,0,0.56,0,0,0
21Day,5.18,0.37,0,3.33,0,0.74,0,0.74,0.37
3Month,8.74,0.1,0.1,6.45,0.1,0.21,0,0.52,0.1
22Month,4.24,0,0,1.37,0,0.14,0.14,0.14,0
