stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,2,0,1
72hpf,0.56,1.13,0.28,0,0.28,0,4.23,0.28,0.85
21Day,0.37,3.7,1.48,0,1.11,0.74,2.96,0.37,0.74
3Month,0,0.31,0,0,0.21,0,0,0,0
22Month,0,3.28,0.14,0.14,0.27,0,0,0,0.14
