stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0.85,0,0
21Day,0,0,0.74,0,0,0,0,0
3Month,0.1,1.87,27.46,0.52,0.42,0.21,0.52,0.21
22Month,0.14,2.6,6.29,0.55,0.14,0.14,0,0.14
