stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,7,0,0,1,3,0,0,0
72hpf,0,1.97,0,0.28,16.07,2.25,0,0.28,0.28
21Day,0,5.55,0,0.37,4.44,0.74,0,0.37,0
3Month,0.1,4.89,0.31,0.83,0.52,0.1,0,0.31,0.1
22Month,0.14,9.7,0.27,1.5,0.14,0.41,0.27,0.14,0.41
