stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory
72hpf,0,0,0,0,0,1.69,0
21Day,0,0,0,0.37,0,2.22,0
3Month,0.1,0.83,30.16,0.62,0.1,0.1,0.1
22Month,0,0.14,0.14,0,0,0,0
