stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16,1,0,5,3,54,4,0,8
72hpf,4.51,1.41,0,0,0.28,8.46,0,0,4.79
21Day,2.22,4.44,0.37,0.74,0.37,5.18,0,0,0.74
3Month,0,0,0.73,0.21,0.21,0,0,0.1,0
22Month,0,0,0,0.27,0,0,0,0,0
