stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,7,0
72hpf,0,0.56,0.28,0,0,0,6.76,1.13
21Day,0,1.48,1.11,0,0.37,0.37,5.18,2.22
3Month,0.1,1.14,0,0.42,0,0,0.1,0.1
22Month,0,0.14,0,0,0,0,0,0
