stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,6,0,1
72hpf,0,0.56,0,0,0,0,3.1,0,0.56
21Day,0.37,2.59,0.37,0,0,0.37,1.48,0,0.74
3Month,0.21,4.58,0.21,0.1,0.62,0,0,0,0.52
22Month,0,3.83,0,0.14,0.68,0.14,0.14,0.14,0.41
