stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4,31,0,0,1,11,119,0,29
72hpf,0.56,16.63,0.85,0,0.56,1.97,59.19,0.28,28.47
21Day,0.37,11.1,0.37,0,1.48,3.7,2.59,1.11,19.98
3Month,2.18,57.83,0.31,1.35,6.66,13.73,0.1,2.18,13.31
22Month,0.96,23.37,0.41,1.64,4.65,3.42,0.14,1.23,5.47
