stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0,0,0.28
21Day,1.85,0,0,0,0,0,0
3Month,2.08,0.1,0.1,0.1,0.1,0.1,0
22Month,2.46,0,0.27,0.41,0,0,0.41
