stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,1,2,1,0,0
72hpf,0,0,0,0,0,1.41,0.56,0,0.56
21Day,0,0.37,0.37,0,0.74,0.74,1.11,0.37,1.48
3Month,0,0.73,0.1,0,0.94,0.1,0,0.1,0.1
22Month,0.14,3.14,0,0.41,3.42,0.14,0.14,0,0.68
