stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,8,0,0,0,0
21Day,0,0,0,0,0,0.37,0,0
3Month,0.52,0,0.1,3.74,0,0,0,0.1
22Month,1.09,0.14,0.27,20.91,0.27,0.14,0.14,0
