stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,13,0,0
72hpf,1.13,0.28,0,0.28,0.28,32.69,0,0.85
21Day,0.37,3.33,0,1.85,0,11.84,0.74,0.37
3Month,2.5,0.21,0.94,2.08,0.31,0.73,0,0.31
22Month,1.09,0.14,0,0.96,0.14,0.41,0,0
