stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0.56,0,0,0.28,0.28
21Day,0.74,0.37,0,1.85,0
3Month,0.42,0.31,0,0,0
22Month,0.96,2.46,0.27,0,0.27
