stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,1,0
72hpf,0.28,0.28,0,0,0.28,16.63,0,0.28
21Day,0.74,0,0,0.74,0,2.96,0,0.37
3Month,0.1,0,0.1,0,0,0,0,0
22Month,1.37,0,0.27,0.14,0,0,0,0.55
