stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,1,0
72hpf,0,0.85,0,0,0,0,2.25,0.28
21Day,0,0,1.85,0,0,0.37,1.48,0
3Month,0.1,1.14,0,4.58,0,0,0.1,0
22Month,0,0.68,0,0,0.14,0,0,0
