stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,4,0,0,0
72hpf,0,1.13,0,0,0,0,1.97,0.85,0.56,0
21Day,0,1.11,0.37,0,0,0,0,0,0,0
3Month,0,16.23,0.1,0.31,0.94,0.31,0,0,1.14,0.73
22Month,0.41,47.96,0,0.27,1.09,0.14,0.14,1.78,1.37,1.09
