stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,1,0,1,1
72hpf,0,0,0,0,0.28,0.56
21Day,0,0.37,3.33,0,1.11,0
3Month,1.14,0.83,3.12,0.1,0,0.21
22Month,0.82,0.14,1.09,0,0,0
