stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,2,0,0,0,0
72hpf,0,3.1,0,0,0,0.56,0,0
21Day,0,6.66,0,0.37,0,1.11,0,0
3Month,0,5.72,0.21,1.04,0,0.1,0.1,1.35
22Month,0.27,5.06,1.64,1.09,0.14,0.55,0,0.27
