stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0,0.56,0,0.28,0,0.56,0,0
21Day,0.74,0,1.11,0,0,0,0,0,0.74
3Month,2.29,1.35,0,0.94,1.46,4.37,0,0,1.87
22Month,0.55,0.68,0,0,0.68,0.55,0.14,0.14,0.68
