stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
21Day,0.37,0.37,0,1.85,0.37,0,0
3Month,1.56,0.31,0.1,14.98,0.1,0.1,0.21
22Month,0.27,0,0,3.01,0.14,0,0.14
