stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.85,0,0,0,0.85,0,0
21Day,0.37,2.22,0,0.37,0.37,0.74,0.37,0.37
3Month,0.83,52.11,13.94,2.91,0.1,2.6,0.21,1.14
22Month,0.41,9.02,1.23,0.82,0,3.69,0.55,0.27
