stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
3Month,1.56,0.1,6.24,0.1,0,0.1,0.1,0.1
22Month,0.55,0,0,0,0.14,0,0,0
