stage,Epithelial,Erythroid,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,13,0,0
72hpf,0.85,0,0.28,3.1,0.28,0.56
21Day,0.74,0.74,0,2.59,0,0.37
