stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,0,0,0,0.28,0,0,0
21Day,0,0.74,0,0.37,0.37,0,0.37,0,0,0.37
3Month,0.42,15.08,0.1,8.63,2.5,0.42,0,0,0.21,3.64
22Month,0.14,7.24,0.14,0,0.82,0,0,0.14,0,2.19
