stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,0,39,0,2
72hpf,0,4.23,0,0,0,0.56,8.74,0.28,23.11
21Day,0,4.44,1.11,0,0.37,3.7,3.33,1.11,49.95
3Month,0.1,6.87,0.31,34.85,2.5,0.62,0.1,0.31,14.56
22Month,0.27,7.11,0.27,0.68,1.09,0.14,0,0.41,6.29
