stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,0,0,0
72hpf,1.41,0,0,0.56,0.28,0,0,0
21Day,2.96,0,0.37,0,0.37,0,0.37,0.74
3Month,8.32,0.1,1.04,0.42,0,0,0,0.1
22Month,1.78,0,0.27,0,0.14,0.14,0,0
