stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4,0,0,0,0,6,0,1
72hpf,0,0.85,0,0,0,0.28,27.34,0,2.82
21Day,0,0.74,1.48,0,0.74,0.37,26.27,0.37,0.74
3Month,0,0.62,0,1.56,0.31,0.1,0.31,0.21,0
22Month,0.14,3.96,0,0.55,0.82,0,1.37,0.14,0.55
