stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,5,0,2,0,0,1
72hpf,1.97,0,0,0,0,0.56,0,0.28,0
21Day,2.59,0,0,0,0,0.37,0,0.37,0
3Month,26.73,0.1,1.04,1.46,1.56,0.1,0,0.52,0.21
22Month,18.99,0,0,0.41,0.55,0,0.14,0.14,0.55
