stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4,2,0,0,3,0,4,0,5
72hpf,1.41,1.97,0.56,0,3.1,1.69,6.48,0.56,20.86
21Day,1.48,15.91,1.85,0,24.42,2.59,6.66,1.11,25.53
3Month,0.42,2.5,0,0,2.29,0.1,0.1,0.52,0.62
22Month,0.27,2.6,0,0.14,2.87,0.14,0.14,0,1.37
