stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8,3,0,1,0,10,0,0,0
72hpf,3.66,0,0.28,0,0.28,2.82,0,0,1.13
21Day,2.96,0,0.37,0,0,1.11,0,0,0.37
3Month,2.39,2.18,2.29,0.42,0.31,0.31,0,0,0.31
22Month,5.19,7.11,3.14,1.37,0.55,0.55,0.27,0.14,1.5
