stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,0.28,0,0.28,12.12,0,0,0.85
21Day,0.74,0.37,0,0,4.07,0,0,1.48
3Month,5.82,30.06,0.83,0.42,1.77,0,0.31,0.31
22Month,6.42,12.03,0.82,0,1.09,0.14,0.14,0
