stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4,0,0,0,2,22,0,3
72hpf,2.82,0.85,0,0.28,0.85,15.22,0,1.97
21Day,4.81,3.33,0.37,2.22,0.74,6.29,0.74,5.92
3Month,4.16,0.1,6.97,1.77,0.21,0,0.21,0.62
22Month,0.82,0,0,0.27,0,0,0,0
